Play,Act,Scene,Character,Line Count,Text
The Tragedy of Antony and Cleopatra,1,5,CLEOPATRA,6,"What, was he sad or merry?"
The Tragedy of Antony and Cleopatra,1,5,ALEXAS,20,"Like to the time o' the year between the extremes Of hot and cold, he was nor sad nor merry."
The Tragedy of Antony and Cleopatra,1,5,CLEOPATRA,75,"O well-divided disposition! Note him, Note him good Charmian, 'tis the man; but note him: He was not sad, for he would shine on those That make their looks by his; he was not merry, Which seem'd to tell them his remembrance lay In Egypt with his joy; but between both: O heavenly mingle! Be'st thou sad or merry, The violence of either thee becomes, So does it no man else. Met'st thou my posts?"
The Tragedy of Antony and Cleopatra,1,5,ALEXAS,11,"Ay, madam, twenty several messengers: Why do you send so thick?"
The Tragedy of Antony and Cleopatra,1,5,CLEOPATRA,30,"Who's born that day When I forget to send to Antony, Shall die a beggar. Ink and paper, Charmian. Welcome, my good Alexas. Did I, Charmian, Ever love Caesar so?"
The Tragedy of Antony and Cleopatra,1,5,CHARMIAN,4,O that brave Caesar!
The Tragedy of Antony and Cleopatra,1,5,CLEOPATRA,10,"Be choked with such another emphasis! Say, the brave Antony."
The Tragedy of Antony and Cleopatra,1,5,CHARMIAN,3,The valiant Caesar!
The Tragedy of Antony and Cleopatra,1,5,CLEOPATRA,18,"By Isis, I will give thee bloody teeth, If thou with Caesar paragon again My man of men."
The Tragedy of Antony and Cleopatra,1,5,CHARMIAN,10,"By your most gracious pardon, I sing but after you."
The Tragedy of Antony and Cleopatra,1,5,CLEOPATRA,38,"My salad days, When I was green in judgment: cold in blood, To say as I said then! But, come, away; Get me ink and paper: He shall have every day a several greeting, Or I'll unpeople Egypt."
The Tragedy of Antony and Cleopatra,2,1,POMPEY,14,"If the great gods be just, they shall assist The deeds of justest men."
The Tragedy of Antony and Cleopatra,2,1,MENECRATES,11,"Know, worthy Pompey, That what they do delay, they not deny."
The Tragedy of Antony and Cleopatra,2,1,POMPEY,13,"Whiles we are suitors to their throne, decays The thing we sue for."
The Tragedy of Antony and Cleopatra,2,1,MENECRATES,27,"We, ignorant of ourselves, Beg often our own harms, which the wise powers Deny us for our good; so find we profit By losing of our prayers."
The Tragedy of Antony and Cleopatra,2,1,POMPEY,65,"I shall do well: The people love me, and the sea is mine; My powers are crescent, and my auguring hope Says it will come to the full. Mark Antony In Egypt sits at dinner, and will make No wars without doors: Caesar gets money where He loses hearts: Lepidus flatters both, Of both is flatter'd; but he neither loves, Nor either cares for him."
The Tragedy of Antony and Cleopatra,2,1,MENAS,12,Caesar and Lepidus Are in the field: a mighty strength they carry.
The Tragedy of Antony and Cleopatra,2,1,POMPEY,6,Where have you this? 'tis false.
The Tragedy of Antony and Cleopatra,2,1,MENAS,3,"From Silvius, sir."
The Tragedy of Antony and Cleopatra,2,1,POMPEY,69,"He dreams: I know they are in Rome together, Looking for Antony. But all the charms of love, Salt Cleopatra, soften thy waned lip! Let witchcraft join with beauty, lust with both! Tie up the libertine in a field of feasts, Keep his brain fuming; Epicurean cooks Sharpen with cloyless sauce his appetite; That sleep and feeding may prorogue his honour Even till a Lethe'd dulness! How now, Varrius!"
The Tragedy of Antony and Cleopatra,2,1,VARRIUS,27,This is most certain that I shall deliver: Mark Antony is every hour in Rome Expected: since he went from Egypt 'tis A space for further travel.
The Tragedy of Antony and Cleopatra,2,1,POMPEY,56,"I could have given less matter A better ear. Menas, I did not think This amorous surfeiter would have donn'd his helm For such a petty war: his soldiership Is twice the other twain: but let us rear The higher our opinion, that our stirring Can from the lap of Egypt's widow pluck The ne'er-lust-wearied Antony."
The Tragedy of Antony and Cleopatra,2,1,MENAS,30,"I cannot hope Caesar and Antony shall well greet together: His wife that's dead did trespasses to Caesar; His brother warr'd upon him; although, I think, Not moved by Antony."
The Tragedy of Antony and Cleopatra,2,1,POMPEY,77,"I know not, Menas, How lesser enmities may give way to greater. Were't not that we stand up against them all, 'Twere pregnant they should square between themselves; For they have entertained cause enough To draw their swords: but how the fear of us May cement their divisions and bind up The petty difference, we yet not know. Be't as our gods will have't! It only stands Our lives upon to use our strongest hands. Come, Menas."
The Tragedy of Antony and Cleopatra,2,2,LEPIDUS,20,"Good Enobarbus, 'tis a worthy deed, And shall become you well, to entreat your captain To soft and gentle speech."
The Tragedy of Antony and Cleopatra,2,2,DOMITIUS ENOBARBUS,38,"I shall entreat him To answer like himself: if Caesar move him, Let Antony look over Caesar's head And speak as loud as Mars. By Jupiter, Were I the wearer of Antonius' beard, I would not shave't to-day."
The Tragedy of Antony and Cleopatra,2,2,LEPIDUS,7,'Tis not a time For private stomaching.
The Tragedy of Antony and Cleopatra,2,2,DOMITIUS ENOBARBUS,11,Every time Serves for the matter that is then born in't.
The Tragedy of Antony and Cleopatra,2,2,LEPIDUS,8,But small to greater matters must give way.
The Tragedy of Antony and Cleopatra,2,2,DOMITIUS ENOBARBUS,6,Not if the small come first.
The Tragedy of Antony and Cleopatra,2,2,LEPIDUS,16,"Your speech is passion: But, pray you, stir no embers up. Here comes The noble Antony."
The Tragedy of Antony and Cleopatra,2,2,DOMITIUS ENOBARBUS,3,"And yonder, Caesar."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,9,"If we compose well here, to Parthia: Hark, Ventidius."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,7,"I do not know, Mecaenas; ask Agrippa."
The Tragedy of Antony and Cleopatra,2,2,LEPIDUS,61,"Noble friends, That which combined us was most great, and let not A leaner action rend us. What's amiss, May it be gently heard: when we debate Our trivial difference loud, we do commit Murder in healing wounds: then, noble partners, The rather, for I earnestly beseech, Touch you the sourest points with sweetest terms, Nor curstness grow to the matter."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,15,"'Tis spoken well. Were we before our armies, and to fight. I should do thus."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,3,Welcome to Rome.
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,2,Thank you.
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,1,Sit.
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,2,"Sit, sir."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,2,"Nay, then."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,15,"I learn, you take things ill which are not so, Or being, concern you not."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,43,"I must be laugh'd at, If, or for nothing or a little, I Should say myself offended, and with you Chiefly i' the world; more laugh'd at, that I should Once name you derogately, when to sound your name It not concern'd me."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,9,"My being in Egypt, Caesar, What was't to you?"
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,31,"No more than my residing here at Rome Might be to you in Egypt: yet, if you there Did practise on my state, your being in Egypt Might be my question."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,4,"How intend you, practised?"
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,36,"You may be pleased to catch at mine intent By what did here befal me. Your wife and brother Made wars upon me; and their contestation Was theme for you, you were the word of war."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,82,"You do mistake your business; my brother never Did urge me in his act: I did inquire it; And have my learning from some true reports, That drew their swords with you. Did he not rather Discredit my authority with yours; And make the wars alike against my stomach, Having alike your cause? Of this my letters Before did satisfy you. If you'll patch a quarrel, As matter whole you have not to make it with, It must not be with this."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,16,You praise yourself By laying defects of judgment to me; but You patch'd up your excuses.
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,76,"Not so, not so; I know you could not lack, I am certain on't, Very necessity of this thought, that I, Your partner in the cause 'gainst which he fought, Could not with graceful eyes attend those wars Which fronted mine own peace. As for my wife, I would you had her spirit in such another: The third o' the world is yours; which with a snaffle You may pace easy, but not such a wife."
The Tragedy of Antony and Cleopatra,2,2,DOMITIUS ENOBARBUS,16,"Would we had all such wives, that the men might go to wars with the women!"
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,37,"So much uncurbable, her garboils, Caesar Made out of her impatience, which not wanted Shrewdness of policy too, I grieving grant Did you too much disquiet: for that you must But say, I could not help it."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,24,"I wrote to you When rioting in Alexandria; you Did pocket up my letters, and with taunts Did gibe my missive out of audience."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,59,"Sir, He fell upon me ere admitted: then Three kings I had newly feasted, and did want Of what I was i' the morning: but next day I told him of myself; which was as much As to have ask'd him pardon. Let this fellow Be nothing of our strife; if we contend, Out of our question wipe him."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,18,You have broken The article of your oath; which you shall never Have tongue to charge me with.
The Tragedy of Antony and Cleopatra,2,2,LEPIDUS,2,"Soft, Caesar!"
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,27,"No, Lepidus, let him speak: The honour is sacred which he talks on now, Supposing that I lack'd it. But, on, Caesar; The article of my oath."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,15,To lend me arms and aid when I required them; The which you both denied.
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,75,"Neglected, rather; And then when poison'd hours had bound me up From mine own knowledge. As nearly as I may, I'll play the penitent to you: but mine honesty Shall not make poor my greatness, nor my power Work without it. Truth is, that Fulvia, To have me out of Egypt, made wars here; For which myself, the ignorant motive, do So far ask pardon as befits mine honour To stoop in such a case."
The Tragedy of Antony and Cleopatra,2,2,LEPIDUS,3,'Tis noble spoken.
The Tragedy of Antony and Cleopatra,2,2,MECAENAS,28,"If it might please you, to enforce no further The griefs between ye: to forget them quite Were to remember that the present need Speaks to atone you."
The Tragedy of Antony and Cleopatra,2,2,LEPIDUS,3,"Worthily spoken, Mecaenas."
The Tragedy of Antony and Cleopatra,2,2,DOMITIUS ENOBARBUS,37,"Or, if you borrow one another's love for the instant, you may, when you hear no more words of Pompey, return it again: you shall have time to wrangle in when you have nothing else to do."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,8,Thou art a soldier only: speak no more.
The Tragedy of Antony and Cleopatra,2,2,DOMITIUS ENOBARBUS,9,That truth should be silent I had almost forgot.
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,8,You wrong this presence; therefore speak no more.
The Tragedy of Antony and Cleopatra,2,2,DOMITIUS ENOBARBUS,6,"Go to, then; your considerate stone."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,49,"I do not much dislike the matter, but The manner of his speech; for't cannot be We shall remain in friendship, our conditions So differing in their acts. Yet if I knew What hoop should hold us stanch, from edge to edge O' the world I would pursue it."
The Tragedy of Antony and Cleopatra,2,2,AGRIPPA,4,"Give me leave, Caesar,--"
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,2,"Speak, Agrippa."
The Tragedy of Antony and Cleopatra,2,2,AGRIPPA,17,"Thou hast a sister by the mother's side, Admired Octavia: great Mark Antony Is now a widower."
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,15,"Say not so, Agrippa: If Cleopatra heard you, your reproof Were well deserved of rashness."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,11,"I am not married, Caesar: let me hear Agrippa further speak."
The Tragedy of Antony and Cleopatra,2,2,AGRIPPA,115,"To hold you in perpetual amity, To make you brothers, and to knit your hearts With an unslipping knot, take Antony Octavia to his wife; whose beauty claims No worse a husband than the best of men; Whose virtue and whose general graces speak That which none else can utter. By this marriage, All little jealousies, which now seem great, And all great fears, which now import their dangers, Would then be nothing: truths would be tales, Where now half tales be truths: her love to both Would, each to other and all loves to both, Draw after her. Pardon what I have spoke; For 'tis a studied, not a present thought, By duty ruminated."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,3,Will Caesar speak?
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,13,Not till he hears how Antony is touch'd With what is spoke already.
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,17,"What power is in Agrippa, If I would say, 'Agrippa, be it so,' To make this good?"
The Tragedy of Antony and Cleopatra,2,2,OCTAVIUS CAESAR,9,"The power of Caesar, and His power unto Octavia."
The Tragedy of Antony and Cleopatra,2,2,MARK ANTONY,41,"May I never To this good purpose, that so fairly shows, Dream of impediment! Let me have thy hand: Further this act of grace: and from this hour The heart of brothers govern in our loves And sway our great designs!"
